popularity,vote_count,video,poster_path,id,adult,backdrop_path,original_language,original_title,genre_ids,title,vote_average,overview,release_date
9.357,270,false,/9eVhJgbvAuUuQlBAQtqYQp6j7AR.jpg,26451,false,/tJaeWoH1UJPyeIU2yd9YJgeghFC.jpg,it,Indagine su un cittadino al di sopra di ogni sospetto,18,Investigation of a Citizen Above Suspicion,8.4,A chief of detectives, homicide section, kills his mistress and deliberately leaves clues to prove his own responsibility for the crime.,24-03-0019
21.059,4066,false,/mNqZOtJIQfFQPjo3hmYLIn8Qqhf.jpg,128,false,/aZZCMHAoQcCXaAgbDkSD6JcFL9f.jpg,ja,?????,12,Princess Mononoke,8.3,Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.,18-12-0017
13.5,833,false,/cjAnlvCrp9ZY7atASUsxRrhve7o.jpg,797,false,/hqFN0gOmeXKmKP266CSjbHt9y05.jpg,sv,Persona,18,Persona,8.3,A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. Alma eventually confesses her secrets to a seemingly sympathetic Elisabeth and finds that her own personality is being submerged into Elisabeth's persona.,17-02-0024
7.994,245,false,/fWi5OVdODBYsNXZTmVbvV1ROMhl.jpg,11659,false,/3VZH3Lw7mDjXjAYme3XYwujFMZX.jpg,it,La meglio gioventú,18,The Best of Youth,8.3,Spanning four decades, from the chaotic 1960s to the present, director Marco Tullio Giordana's passionate epic 'La Meglio Gioventu' follows two Italian brothers through some of the most tumultuous events of recent Italian history.,24-11-0027
13.358,1234,false,/wss1PkvHD2cYH6lu5mSa2MgGoi.jpg,10376,false,/g95aipBRguk1lFwpAU7FJ4Z9cws.jpg,it,La leggenda del pianista sull'oceano,18,The Legend of 1900,8.3,The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.,21-03-0034
8.372,347,false,/2n6BSqurUOVBlsigtGAfedBzn53.jpg,20914,false,/fWzP4LZLTVVLxF0CXMgKld7u9Li.jpg,it,Amici miei,35,My Friends,8.3,Like in many other Monicelli movies, the main theme of Amici miei is friendship, seen from a rather bitter point of view. It tells the story of four middle-aged friends in Florence who organize together idle pranks (called zingarate, "gypsy shenanigans") in a continuous attempt to prolong childhood during their adult life.,27-10-0011
17.04,6361,false,/3Ri2GReavqSHqWemlP6HYn8i2P9.jpg,207,false,/34DzJKMrzgc3EO1Dnbp6mkpbCZm.jpg,en,Dead Poets Society,18,Dead Poets Society,8.3,At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.,10-11-0007
13.776,1532,false,/tpoaLlY0ZdVGDLToVwkGdWxLHRe.jpg,265177,false,/ktUKyHQwjY64JJPVbf51bVML9Qn.jpg,en,Mommy,18,Mommy,8.3,A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.,04-11-0027
9.44,327,false,/2Fb8neVxZtCIXwbJ9DOk6Ra29mV.jpg,452522,false,/144EasyUFWvzA26CWxcUlHXuMDr.jpg,en,Twin Peaks,18,Twin Peaks,8.3,An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks. (This standalone version of the series pilot was produced for the European VHS market and has an alternate, closed ending.),11-05-0037
20.063,3201,false,/oXbT7vlLmZ76kWoHe5XJYuyJUgp.jpg,567,false,/8hknli2ljweYPkdEgl33vtJBf2U.jpg,en,Rear Window,18,Rear Window,8.3,Professional photographer L.B. 'Jeff' Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. When he begins to suspect that a man across the courtyard may have murdered his wife, Jeff enlists the help of his high society fashion-consultant girlfriend and his visiting nurse to investigate.,06-12-0006
